feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,cluster_id
-2.4151967,-2.6650949,0.37535974,3.1525795,0.22440314,0.43502986,0.06659456,0.54625577,-1.2344472,2.5993824,-0.6731421,-3.2551951,-0.51418364,-2.0654826,-0.49188268,2.4325573,-1.0773644,-0.3697036,1.6780918,-1.3779906,0.9795644,-1.5666705,-2.8655941,0.9572908,1.5953209,1.9132478,2.9615996,-0.24196571,-1.9266645,0.4303631,-0.8362026,-0.5807807,-1.9964197,1.0844545,-2.9007835,0.30646884,0.69674075,-2.6162114,1.1671002,0.22097796,-1.7648467,-3.5723984,-0.13043019,-0.57993513,-2.5825038,2.5360587,1.7576499,-0.84019166,1.352583,0.8423297,1.6337024,0.251326,-2.2733161,-0.28209856,1.907932,-2.8875084,-0.009337246,-1.599636,0.55959076,0.62833923,-0.5331404,4.8949184,2.6059632,-1.804042,-2.3149037,-3.070194,-0.7663318,0.8595907,-0.23705816,2.4082265,-4.528259,-0.8391204,4.223814,-0.44969368,-0.45051578,-1.7832041,3.1118698,-0.50960934,0.78642845,-1.0279862,1.4466386,-3.8812952,-1.1714853,0.6423966,-2.0332744,0.44600466,-2.4556346,-0.38835996,0.28814176,1.6615621,0.9223101,-0.05604906,0.7673301,-1.5387077,1.1546901,-1.2415705,0.066101745,0.8323637,-0.88504,-0.99974567,0.09406404,-1.4151455,-0.40526757,-3.6305375,2.0095603,0.6061728,-1.3435286,1.307466,-0.2276816,0.011008438,3.1876998,-1.6115733,1.8161534,3.4117541,-0.46865258,0.45243016,-2.561433,-1.6076,-1.343988,3.1877658,-2.942988,-0.516541,-1.7906868,-2.5110571,1.4295547,1.6083192,-1.6259869,3.550734,0
1.54515,1.2025515,0.7280608,-2.4059591,1.4553517,-2.003835,0.6203,-0.9634181,0.3531719,0.45871928,-2.3137,1.8918164,-0.11898321,-0.94551146,0.8359237,-1.034532,3.4530108,0.47928756,3.7535121,-1.5836023,1.3978282,-2.3006797,1.5508765,-1.0313681,1.7824311,-0.41586372,-0.9672704,0.461742,0.4991894,2.459163,0.7158908,0.9221268,-0.9542984,-0.5854645,-2.7826755,2.7964315,-0.48763126,-0.6600874,1.0252967,-0.25821936,-1.1210678,-1.5400919,-1.9355388,3.9985142,0.1566757,-1.0273536,-1.129824,2.6116018,-0.44856855,0.07299843,-2.1369965,-0.20327261,-2.0503469,-0.80989814,-0.014488369,-0.74717367,1.6919894,0.047408555,1.7980462,1.2922622,1.2391958,3.8380816,-2.162902,-5.284802,2.5692518,1.1688225,1.4574519,-1.4077885,0.26932546,-1.8121424,1.3644469,-2.2290251,0.33681917,-1.684736,0.98398024,0.45019758,0.4236494,2.111549,3.3971093,1.2133995,0.9627298,-0.9285333,-1.3970162,4.057309,-2.1547148,0.75181043,-1.342703,0.7560207,-0.38686973,2.3270721,1.9554154,-2.1185305,-0.16345261,0.27388215,1.6925074,0.7635814,-3.0681946,1.5600368,-2.1080725,-0.08692966,-0.7325734,-2.258912,0.5059112,1.2318285,0.08143329,2.5385084,0.5063968,-2.1075268,-3.4168332,-0.6099316,1.9066219,1.784071,-0.9890115,-1.7947233,0.5491664,-0.98294765,-2.9891033,-2.368738,0.91471726,-0.9949645,3.3431518,1.6354125,0.34485123,1.4075357,-0.69802064,-1.0131483,-1.6385089,-0.41904086,1
0.78684163,-2.1316304,-0.16422555,0.80408514,2.257564,-2.9514716,1.1110405,1.9835031,-1.2235204,0.24570222,-0.22411428,-1.3649267,-2.0173004,-0.082431465,0.5207919,0.91050154,-1.1298871,1.9675993,3.2344751,2.4371998,0.5274107,-2.1002448,-1.4208227,-1.5605409,-0.04697396,-0.32356423,-1.507363,0.86414945,3.6053412,-1.1143662,0.8586692,0.5954668,-0.22583929,1.0944322,0.73496383,-1.0703126,1.9074322,-0.64431083,-1.0490079,-0.41249794,0.8968902,0.8761556,1.0803776,-0.47123298,0.77009064,0.36716068,0.16372451,0.87869257,2.1216826,-0.4090882,0.16615093,0.36997673,1.5123342,-0.42800483,0.54462725,1.1724695,-1.0807558,0.90880144,1.7646844,0.56645185,-0.05667925,-0.72892916,2.2778711,-1.3939879,1.3816303,0.45380437,1.5663656,1.5075887,-1.4674157,-1.3877531,1.9267396,0.6437557,-1.5453727,-1.6026157,-0.34444866,-1.7623419,2.0119743,-0.68999636,-0.975774,-1.4485917,0.59006697,-0.0017166287,0.3156139,2.653162,0.39111423,-1.0704867,-1.9596736,0.5101128,1.2473009,-0.9898041,0.2099329,-0.36796835,3.3381028,1.450594,-0.93810683,0.56404686,-3.413921,-1.6669778,0.9167913,-0.3198109,-0.85704863,0.9856041,0.47509637,2.7769692,0.96968997,-0.670976,-1.7933785,0.08466525,-1.0689914,-1.3889254,0.37532905,-0.9103369,-1.5300822,-1.4309478,-1.1378359,2.4324553,-0.85121125,1.1288829,-0.70683396,-0.32131505,2.3009708,-2.6139016,2.1091325,1.4858953,-1.3943425,0.70370406,-0.6145127,-1.681308,0
-0.017488386,-1.8595532,-1.7466241,-0.12700869,-0.16267139,0.8839574,1.6726438,1.3312627,-2.2471142,2.8040905,0.8494054,-1.4904296,-2.0922158,-0.85311204,-0.85489404,-2.0312016,-2.2783005,-0.24523206,1.5167878,-1.2122303,1.1781619,1.4812342,-1.7743582,-3.1419876,-2.9913285,0.26124442,2.6876516,1.2389187,2.235508,-2.0367393,-1.854232,-1.0004952,1.7758672,0.9305509,-2.6558073,-0.9743145,0.113492675,0.28020814,0.2798869,-0.031850956,3.198122,-0.37389076,0.9018534,2.5069456,0.7931947,-1.4598153,0.30481863,-2.399943,-1.3427602,0.47845376,0.89641535,-0.79573494,0.6938824,1.1254665,2.8838086,-1.1902807,-3.3381915,0.8476749,0.5550951,-2.0008476,-0.37867093,-0.13526765,1.3022529,-2.418341,0.27412102,1.207966,-1.7849208,2.4161456,1.4139946,-1.9416555,1.633216,1.2936777,1.1993173,-3.5869741,-0.7017394,-2.705524,0.7704394,-2.3679624,0.520554,3.215222,0.5389704,-1.7087257,-0.6625805,2.4086423,1.2356689,0.8457412,-1.9779538,0.4907788,1.1101367,0.33320796,-0.34598848,0.03392858,3.5349379,-2.3210003,3.3811326,-2.454793,-1.4688898,-2.8457909,1.2745417,-1.3580384,-3.5446947,-0.31348324,2.6045144,1.48174,-0.79957527,1.9769522,-0.96659386,1.9211318,0.6170037,-1.6206671,-1.041928,0.121998474,0.15914156,-1.6000173,1.5132246,2.0030386,-1.4828848,-1.0260608,3.3651745,0.21229416,-2.0067604,0.31141812,-1.2815988,-1.6287754,-1.4214405,1.4500076,-1.7761551,0.71737546,0
-1.586778,-0.44142115,1.9741917,0.05480115,-2.8712943,0.93103886,0.063313484,-0.1570855,-0.5870088,-0.49963722,-0.13380824,1.8103032,1.1272769,-2.1084695,-1.4220833,-0.14463212,0.24612112,-3.5842314,-0.025971018,-1.1585896,2.8438885,-1.2296486,-0.74925506,0.91465294,0.6453276,1.6845243,0.958873,-1.7622606,-0.46316108,-0.8407169,-0.6735032,4.3098426,-1.7060212,-2.9209542,-4.727265,0.25925437,-3.365229,2.6042173,2.9614363,2.2952545,-4.4155264,1.4773709,-4.1014857,-4.3138847,-3.7748864,0.04369769,2.2530463,0.6679628,0.2825445,0.22115655,0.46317264,3.0225348,-2.0922978,-1.7867192,-0.5067129,-0.49585754,3.2451546,-2.5779905,-0.86167336,1.4944289,0.48919588,1.4695967,2.1233683,0.47134382,-0.026567763,0.9614308,-0.13426772,-1.8320318,0.5115464,0.45522138,-3.3445137,-2.2057495,-1.4643507,2.345886,-2.2701533,4.258544,0.22243099,2.2129514,2.634575,-0.22751862,-0.94676477,-3.351447,0.7685694,-0.981964,-2.481254,2.317621,1.4948165,-2.8610725,-0.75312376,0.06744993,-0.8119352,-2.83911,-0.6715114,2.18225,1.1784726,-1.6036432,1.0392909,3.7455108,0.3451187,-2.559218,3.521171,-0.42847195,-2.2020307,-3.5478337,2.6128259,-1.8953372,0.8219258,-1.3199441,0.75393105,0.16130638,0.5022043,-1.5027863,1.3697662,1.1478643,-2.105663,-3.4521987,3.0691276,2.0615525,-6.269079,1.6139951,-0.34171316,2.2126262,0.74512297,0.72816324,1.59507,1.4098841,0.880945,-1.0712548,1
2.4521892,0.75057524,-2.642314,-1.5009205,1.2858217,0.46632326,-0.5071718,-0.28647658,1.1855069,-0.74758554,-3.7937243,0.15971053,2.3433812,-0.0570827,2.3251562,0.7507549,3.8310044,1.8657411,0.24580318,2.2090583,-1.1186674,1.2260834,-0.041610442,0.21963641,-3.2469592,-0.4258381,0.31249946,-1.5413455,-2.4838927,2.5665383,1.4427934,-1.6597303,-0.07939164,2.4854603,-0.37835142,1.6007104,1.1697506,1.4446698,-2.751494,0.99878454,-1.7943401,-0.40396568,-0.038402297,0.3556484,-1.1295111,-0.92301655,-0.26507378,6.0762677,-0.059085555,3.433282,0.6049161,1.9745425,-0.688895,-3.0947773,-1.0699321,0.6820352,1.7430979,0.10690978,1.7215147,2.8035712,0.44383067,-2.5426116,1.4804395,-0.307604,0.9743145,3.0776258,1.1804978,-1.4093125,-1.3605694,-2.1670287,-0.09955956,-3.2377622,-0.68398994,-0.31707737,-1.4199173,-0.16660522,1.1871475,3.4656177,-1.0658522,-0.68046045,-0.8823286,1.3829443,-2.27679,0.7645207,1.2946211,0.49550298,0.7652904,-0.38852322,1.4679929,-1.0809582,5.4011793,0.349513,0.51235205,-0.0040237447,1.0385416,-2.799981,-2.6472566,2.1224332,-3.0836928,0.7447817,-1.3837944,2.3622591,-0.4584697,1.2266296,1.0709299,-1.3025694,2.122416,-1.6584431,-3.4371276,-0.64147013,0.88833755,4.9015236,-1.8708222,-1.0977892,-0.12357361,2.0662515,0.0019305516,0.10111798,-0.9321649,1.4975988,0.3592415,1.0017711,0.6570872,-1.0385104,-1.8655696,1.619393,0.6661718,-1.8121623,1
0.4616699,2.9092577,-2.379396,-0.7286372,0.76273614,-1.1656327,1.8461539,0.84353095,-1.4659408,-1.1337916,0.69876254,2.7289305,-1.1005542,2.7763798,1.1161938,1.6954886,-0.4655878,1.8660557,-0.27976176,0.19514361,-2.4815316,0.22369249,1.5187312,-1.6028959,-2.98287,-1.5377936,-0.7745069,-0.22103173,0.15177964,-0.04858327,0.40180907,3.2611556,2.4652803,1.6783078,2.0772738,1.9707804,0.17175412,-0.032577038,-0.33359694,-0.83432096,1.5709834,2.4105244,-0.9738245,-0.94760126,1.8057337,-2.3796754,-0.6380169,-0.08897381,0.41531956,-0.71077216,-2.6118295,-0.22356205,2.7455916,0.72083783,-0.22043636,1.3348293,-1.7952528,0.4372917,-0.45706475,-0.0044856947,-1.3454019,-2.1007972,-1.5858208,1.6165358,1.0561966,0.15063925,-0.41844434,0.34548086,-2.1710808,-2.3974547,0.6894893,-0.95660186,-3.5762372,1.3598952,-2.3375196,1.9700583,-0.8301463,1.5481427,-3.7412934,3.7573977,-3.3173144,3.317354,-0.72032785,0.24072012,1.478903,-1.4595039,2.3865776,-0.034984767,2.2596605,-5.1115065,0.46732366,-0.55346847,0.08822557,0.01541955,-2.0531301,1.7362913,1.517792,-2.0635707,-1.662643,-0.28903458,0.19935834,1.2866039,-0.7268505,0.58011085,-0.57348394,1.7768869,-0.5222642,-1.1935792,-1.2746011,0.12666863,-2.8756018,1.2053959,0.68239456,-1.4073716,-0.7534894,2.3181365,0.3720389,1.6217215,0.6841554,-0.65881354,2.990701,-1.1464326,2.112522,1.2674735,-1.51469,0.4043894,1.3648232,-0.970335,0
-0.7752268,-0.06791953,2.4905884,0.8585095,-0.13831948,-1.8735074,1.41936,0.35358483,-1.589542,2.8953383,-0.18436478,0.353909,-0.08084048,0.36063242,1.2458371,0.19963354,-0.49907184,0.7251846,1.2214502,-1.429853,0.31251508,-2.2314918,-0.17362303,-1.0681905,2.3235781,0.29975495,-1.1959373,0.4557366,0.56761974,1.7352448,-0.4054915,0.50841755,-0.368695,0.14666934,-2.4764936,0.086319014,-0.43303075,-2.1373699,0.9289407,-1.8832582,0.9232925,-1.7093548,-0.15231779,-0.085574344,0.33928624,1.9463757,-0.7542283,-0.6885594,0.38975775,-0.58820754,-0.9456308,-1.0472848,-1.0837781,1.9770565,0.28532803,-0.4550539,-0.2914543,-1.2373507,1.1666023,0.7886037,-1.6517495,2.696931,-1.457008,-2.3104105,1.4266213,-1.3856404,-0.6829065,-0.96482843,0.73187,1.6311538,-2.2562535,-0.08791123,1.3866539,0.1761017,0.82885456,-0.44051468,0.27708408,0.61431617,1.9634472,1.429037,0.94337904,-0.5047868,-0.6858608,0.091840506,-2.3688915,0.6152437,0.4317468,-0.21005712,-1.2604731,0.88447887,-0.041380547,-1.5198324,-0.261902,0.89792544,-2.1972346,2.740708,0.16754763,-0.27507436,-2.0018554,0.680563,2.1941352,-1.2638401,1.2478993,-0.4390871,0.24366964,-0.51239675,-1.7877185,-0.54505485,-1.9963534,0.0015332997,0.20750454,-1.6084049,0.82311505,0.17222148,0.069892526,-0.8024671,-2.4799619,-1.2973388,0.6927142,0.46868366,0.5975948,0.6011643,0.33961594,1.494592,1.257589,-0.15418927,-0.3404685,0.8294115,0
0.56875443,-0.713133,-1.970891,-4.281847,-2.7497725,0.6035172,2.8587182,-0.5014281,-1.6089702,2.0407467,0.6961924,-0.74640435,0.76960385,-2.6733654,0.6155954,2.5405688,0.26532406,0.21486071,1.369756,0.7207109,-2.7259312,1.2087196,-0.12577361,-0.88239115,-2.6781309,2.3361752,5.3322477,2.183385,-1.3111166,0.3705829,1.042933,-3.5857956,2.6504529,3.0127442,1.6050051,1.8067724,4.042592,0.56152743,-1.5061241,-2.0704587,-0.57305664,-0.56062526,-0.4088276,0.2815874,-2.5099554,-2.4470348,-0.44073126,-1.0122244,1.3760145,1.8437443,-0.9223867,-0.6141468,0.7511796,0.37446544,-0.811457,-1.9361675,-2.8026993,1.0041559,3.4104173,-0.48708835,2.4224894,-1.1625255,0.028679026,-2.342243,-0.55650485,-0.17201053,-1.579527,1.5581625,0.33140397,1.7952437,-0.8189888,0.4918219,1.8533356,1.359295,0.72841567,-3.279285,1.2971811,1.0075735,0.82828933,1.687707,0.21992071,0.07088853,0.420137,0.9010014,-2.2046375,0.07024282,1.531829,-0.28932884,-0.081457734,-0.8377038,-0.26808104,-2.006465,-2.5021865,-2.824617,-1.2894565,-5.1202593,-1.5144639,-1.807596,-1.3785511,1.0611349,-0.7582817,2.5686877,-0.0014362492,2.0147274,-1.9181883,2.4340951,-0.5160153,3.1500535,1.3739351,-0.8633728,0.9973083,0.5586713,-3.1081007,-1.2424825,0.21926264,2.050748,-3.2744288,0.8752149,-0.39107102,-0.16322468,-1.0973517,0.7529905,-1.1237972,1.4593519,-1.272308,-0.5688089,-0.40043885,-2.5857031,0
-2.4411352,0.67052203,0.8195697,-0.04405125,0.69219404,-0.9160048,-1.7568763,0.12373397,0.8823092,-0.9792575,0.6786519,-0.21474174,0.7767441,1.3908834,-0.42619368,-0.9453174,0.773495,2.3208745,-2.6124158,0.9477118,-1.4262207,1.3357959,1.2186573,-0.4144547,-2.2611442,-2.1818924,-1.0629811,2.3199792,2.4715393,-1.8106985,-0.8273633,-1.9967461,0.46961647,0.85177976,1.3272576,-0.7390949,0.4743539,-0.17006578,-0.07066225,-0.23166496,2.2759256,-1.5902058,2.3186722,2.1938603,3.0499365,0.62609917,0.7966685,-2.30124,1.3179673,-0.7834631,1.0515385,-2.2847295,2.9467123,0.7157007,0.48280346,-0.11387762,-0.60394555,0.7714192,-1.9247688,-1.4361352,-0.74509233,0.13770792,-1.4981757,0.18349577,1.6078231,0.12675908,1.2463381,2.3862216,0.83663404,1.4227321,2.26552,-1.9805143,-0.61997485,-0.20524812,-0.5022255,0.5465916,-1.5094247,-1.3100625,-3.5301142,-0.8789989,-3.1368306,1.3470317,-2.5690453,-0.6133927,1.845589,-1.461738,-1.6077671,3.8566287,0.8299428,-1.4236794,-0.42784426,2.199854,1.9755018,-1.4822555,-0.7063936,2.3083925,2.1056929,-2.2766647,0.4442174,-1.5725551,-3.3219738,-0.81131077,0.5886347,-0.6898677,-3.1852744,1.8633388,-0.84854174,0.038508486,-0.29125446,2.2791197,0.74314696,-0.123384014,0.16634476,1.3657153,3.5024238,0.9193298,-1.0293493,-2.1443317,-0.40052345,-2.6911,-1.506268,-1.9825267,-0.071509786,-1.5340747,1.8312147,0.58401084,0.14651096,1.3413384,0
1.1911116,-1.7876347,-1.1357508,-2.0056245,0.6167322,-1.1015254,-2.3256023,-1.026132,1.2861655,0.8510618,2.238793,-0.7557921,-0.6219497,-0.8001842,-0.5017686,1.1902839,-0.1043379,-3.5162408,0.1887826,1.3305967,-0.35744938,-1.5065796,0.5806734,2.1912582,4.618614,2.1555643,1.1714661,0.17445934,0.40054432,-1.8021908,-1.0354338,-2.7895129,-0.124269485,0.27078667,-2.5468242,-1.9179716,2.1241724,-0.7826302,-0.9065596,-0.49493825,0.8428352,-2.0038261,1.0364132,4.037933,-0.43103287,2.7655952,-1.0977775,-0.9777726,1.6196203,0.5268005,4.334165,0.7635492,-2.279693,2.6060352,-3.4988678,-1.3979446,1.3059644,-0.70459366,0.059353225,-0.6575713,3.8489487,0.18163686,-1.1880857,-0.11497055,-1.8139324,-3.00495,0.7066625,-0.6834277,0.18338364,1.3653805,-0.3002437,-0.76399404,0.6891483,2.0423934,3.2249718,-0.841895,-0.39512065,-3.2639565,1.6847668,0.75531954,3.6679556,0.07165356,0.75587857,-0.27703375,-0.28382745,1.1538095,-2.6868553,0.107792884,-0.4674347,-0.9702256,-3.0228093,-2.3436627,-1.464198,0.6979692,1.2029377,-0.8216397,-3.2829912,-0.2259982,0.15554574,1.9300106,1.7709143,0.28445944,-2.1583447,-0.9282653,-1.140729,0.3226746,0.89056194,1.4440641,2.373296,-0.057620462,-0.48414356,-1.0497632,0.27977937,3.1208253,0.668801,-1.1347334,-1.2577733,-1.4122635,-2.315603,0.7295662,-1.329736,1.0765369,-2.8810682,-0.6218824,-3.1822984,2.5277224,-1.3360656,2.0615556,0
0.7552274,0.2571535,-0.07699116,-2.006863,-0.056151375,-0.9416944,3.0340254,1.4493856,0.7460664,0.5528621,0.7264603,0.79773587,-1.6131706,-2.4882586,0.9181337,0.01919863,2.4182909,0.4130819,0.74731684,2.092435,-0.3748622,-0.6512522,-1.1666052,0.047577124,-1.4247721,2.0880678,1.7779409,0.5502038,1.1983706,-0.19827469,-0.23046277,0.3523973,4.1339936,2.0414393,-1.6694834,1.0907935,1.0680907,-0.08799624,-2.399116,0.13009092,-3.607089,1.9920528,0.081887424,0.5256966,1.3266063,-0.366911,0.04148788,0.103523776,-1.9760032,-0.9380061,-0.45204067,-0.7193132,1.0241749,0.42113382,0.3689305,-0.9683027,-1.7527981,-0.33416256,1.3386177,-0.123562664,0.94667166,-0.54161775,-1.7258754,-1.6281179,2.1300244,1.9333229,2.0701656,0.068550706,1.4562682,-3.1037881,0.83061314,0.7759874,-2.5468793,2.2852268,-2.4070923,1.3803415,1.6178683,0.306032,1.2423706,-0.009930173,-0.5525732,-2.8622055,-1.1674461,1.0390472,0.28461364,0.4889515,1.3728533,-0.6904047,-1.5930341,2.2803497,-1.5602155,-1.0679991,-1.1613512,0.03531145,0.12486842,-1.0311664,0.35046092,0.693078,-1.4303535,1.3392955,0.3728984,1.4872017,0.5015257,0.40448272,1.8301002,2.2035766,-0.2636502,-0.09937032,0.6201953,1.2828691,1.4308269,-0.61111796,-2.4908261,-2.7936645,-0.13524374,1.7449522,-0.83424336,-0.30635208,0.6258009,-1.3807981,0.76929194,1.8098173,0.3722954,-0.17464569,-1.3906518,-0.574738,-0.6524862,-2.9526722,0
-4.269899,-0.31303656,0.08684549,2.8760927,0.87854314,-2.9385765,1.4564201,1.9448307,-2.6534953,1.1924757,-0.48894858,-3.6225822,-1.310997,-1.0486206,1.2407092,1.3351585,-0.1576364,2.8805523,1.5483869,-1.0661896,0.6460071,-3.0233994,1.0444227,-1.5298216,-1.5370572,0.33833602,-1.4614108,0.5762878,0.030024298,0.6630203,2.0089014,2.0772936,-2.4718378,-0.121318996,2.0692823,3.108688,1.6814259,-3.0020895,3.2611005,-0.5631155,-0.6380554,0.7069093,-1.9872084,0.54762745,-1.5893176,0.4303336,2.070163,0.45933446,4.061299,-0.48735377,-2.0209768,0.5803535,0.44642383,-0.8548018,-1.0700704,0.38417777,-0.75563014,-0.07260047,1.9455475,1.8730947,-1.8725364,2.395723,1.9240334,0.36659172,-2.8997748,-2.080769,0.11542277,1.1055045,-2.2685227,1.9365853,-0.34610093,0.96006685,1.6862894,-2.2055993,-0.6968851,0.29545018,-0.5158929,0.26945594,-3.1426916,0.0780709,-1.6723408,1.4246769,-0.6950309,2.2176483,-4.0539737,-0.5065862,-1.3276976,2.3230758,0.23761858,-0.8990563,1.5146645,-1.2555143,3.1789372,-0.9792796,-1.1120508,2.5096579,-0.6442746,-1.7899842,-1.7368382,-2.1322026,-1.0171348,0.39186442,-1.216937,2.1048486,0.5529593,1.0927962,-2.739935,-1.6327348,-1.5384139,0.3571976,2.3938825,-2.1293736,0.9774755,-0.28409988,-1.0380579,2.498731,-1.354817,0.5779927,0.7437424,0.21262617,3.206424,-4.329003,-1.3574437,0.8119666,0.59257233,-1.2680812,-0.59379315,-0.24878697,0
0.5293632,-0.81648403,-0.886275,-1.8547336,-1.2510701,2.24844,-2.4918435,-1.4157517,4.048316,-1.1914272,2.2105083,-1.8186219,-0.73338175,-4.436328,-1.4034367,-0.99121845,2.1977391,-3.5362449,1.914424,4.3166466,-1.6714159,0.047757853,-0.8682792,3.6350665,4.408776,2.3414106,0.34914115,1.4558264,1.0242935,-1.9471484,-0.5776582,-0.93600017,0.41934052,0.81580895,1.7396368,-1.9571351,2.230894,1.5632943,-1.076786,-1.873195,-4.26384,-0.83769023,0.929857,2.681418,-2.5127516,-0.4313379,-0.510592,-1.637327,-0.8593043,-2.447752,2.1280115,-1.0295067,-0.93039095,1.6309009,0.05012653,-1.7777822,1.4158932,-3.2100096,0.68423694,-1.3320166,3.4687407,-0.11030103,-1.1784757,3.1230037,-0.43700418,0.2973323,1.5037655,1.8201748,1.2963185,1.2853452,-1.5671117,-1.0700489,-1.1706623,3.7830586,2.1536036,0.63695985,-2.231317,-1.7945343,1.3748957,-1.643424,1.6413242,-0.32148078,3.01961,0.30448192,-0.5560923,2.2390375,1.8619055,0.15476787,-4.3617516,1.9243941,-3.6141536,-1.3848871,-3.3350341,0.42095384,-0.8530185,-1.9707066,0.21524993,1.3707317,0.97215855,2.4027252,0.7051247,-0.22157294,0.5852478,-0.28945005,-1.8778396,1.127208,1.2935816,0.7342632,3.1065612,-1.2471666,-0.48047307,-0.70965457,0.94399726,-0.0464669,1.5389271,0.36964262,0.37081224,-1.7936026,0.25516146,-1.4914043,0.0962716,1.7438092,-2.4673784,-0.0070409644,1.8702881,-0.8751019,-1.8173957,0.25069308,0
-0.40129414,0.88561404,0.95974356,-0.6973595,1.1249709,-1.1314943,-2.1394222,-1.7233673,2.0420873,-1.5424061,1.5298152,1.1597611,2.6895823,-1.5844958,-1.648541,0.57853,-0.6476867,-1.0620251,-0.49978742,2.0375228,-0.6613267,-1.8649919,-0.53602755,0.8595023,2.4356291,-1.931379,-1.4305884,1.6524554,2.7893963,-2.2117949,-1.3530449,0.3064612,-0.7110443,-0.83089876,-0.28748167,-1.9506179,0.4496777,-0.34433612,-1.0868577,-0.807491,1.3901756,-2.0843627,0.43019068,-1.1889578,1.2797183,1.4187931,0.50086135,-2.2423856,1.0257726,-1.7643818,1.7829523,-0.38731322,0.004463669,1.2679818,1.0282652,-1.4688616,1.2135366,-1.2949606,-4.0694222,-1.9847797,1.6555325,-0.06475472,-1.7779071,1.5236648,1.0053405,-0.667128,0.43266913,0.84494114,0.98890364,2.175084,-1.5745007,-3.20213,-2.411736,1.9104881,1.2970698,0.6549268,-1.041552,-1.5601193,-0.5687381,-1.1530211,0.5707634,0.5177139,1.0836865,-0.9364745,0.80169946,-0.49651092,-0.232503,0.32491294,0.8797373,-1.2993827,-2.3684216,-0.21742006,-1.5514143,0.069980726,-0.7168881,1.6786968,2.2332988,-0.29055026,-0.009929678,-0.72235805,1.455637,-0.9345465,-0.27016476,-2.7593558,-1.7898602,0.69907653,0.30307952,0.8075525,1.0124515,0.25426033,-1.0054977,-0.3993234,2.1075988,1.8512352,0.8651609,0.6329188,-0.22274508,0.9235006,-1.9687481,-1.4654528,-1.1114717,-0.5192032,-0.46326736,-1.321739,3.2140713,0.9494222,0.1882998,3.8019786,0
-0.3455057,0.10882142,0.40596202,2.192297,0.11803571,0.039102092,0.63117033,1.6488794,-1.2587029,-0.1916605,-0.20909771,-1.0209411,-2.2015913,2.0983462,0.27369606,-1.1020707,0.62704825,2.7804732,-0.20153685,-1.8198106,0.22050309,0.34527138,0.29736128,0.009556948,0.0037371814,1.4697356,-0.011026394,-0.4759839,-0.5444936,0.87322134,-0.3688858,1.77972,-0.029556599,0.89945835,0.98619026,1.7024637,0.050757833,-0.8526096,1.2588989,0.9678812,-0.6343764,0.24367367,-1.3246747,0.5066178,1.1596057,-1.0463954,-0.3502643,-0.31086332,-0.30804473,-1.018264,-3.519205,-0.44860762,1.2504535,0.8856087,-0.6060145,-1.063121,-1.5879365,-0.08536206,1.0166616,-0.28693625,-1.7601849,2.5646641,0.029875796,-0.58702564,-0.91061884,-0.31570226,0.48461795,0.41776884,-1.4596782,-1.1344428,0.43969458,0.93132216,1.0036113,-1.219767,-0.9573236,0.25310424,-0.08634798,0.52155864,-1.0968049,1.587428,-1.4255346,-0.3001317,-1.4450288,1.6596062,-0.046157844,-0.99906564,-0.11664873,0.6553826,-0.23633955,1.0810337,0.9599118,-0.21208867,1.0099138,-0.6223056,-1.1706226,0.07445427,-1.0241704,-0.86042994,-0.18694793,-0.3815784,-2.0566695,-1.1067523,0.5658742,2.092198,0.85085773,0.82231176,-1.3260144,0.07315024,-0.9354635,-0.5815205,1.5485573,-0.5997352,0.18002193,0.3905546,-1.3907361,-0.17242426,-1.0478151,-0.029485676,1.833368,-0.53812313,1.2757658,-1.7696153,0.48973593,1.2244998,0.0051781163,-1.8502995,0.019973291,0.31793565,0
